# Variables: r z F
# Resolution: nr=61, nz=121
0.015 -0.028 1.68434709108
0.015 -0.0275 1.68434709108
0.015 -0.027 1.68434709108
0.015 -0.0265 1.68434709108
0.015 -0.026 1.68434709108
0.015 -0.0255 1.68434709108
0.015 -0.025 1.68434709108
0.015 -0.0245 1.68434709108
0.015 -0.024 1.68434709108
0.015 -0.0235 1.68434709108
0.015 -0.023 1.68434709108
0.015 -0.0225 1.68434709108
0.015 -0.022 1.68434709108
0.015 -0.0215 1.68434709108
0.015 -0.021 1.68434709108
0.015 -0.0205 1.68434709108
0.015 -0.02 1.68434709108
0.015 -0.0195 1.68434709108
0.015 -0.019 1.68434709108
0.015 -0.0185 1.68434709108
0.015 -0.018 1.68434709108
0.015 -0.0175 1.68434709108
0.015 -0.017 1.68434709108
0.015 -0.0165 1.68434709108
0.015 -0.016 1.68434709108
0.015 -0.0155 1.68434709108
0.015 -0.015 1.68434709108
0.015 -0.0145 1.68434709108
0.015 -0.014 1.68434709108
0.015 -0.0135 1.68434709108
0.015 -0.013 1.68434709108
0.015 -0.0125 1.68434709108
0.015 -0.012 1.68434709108
0.015 -0.0115 1.68434709108
0.015 -0.011 1.68434709108
0.015 -0.0105 1.68434709108
0.015 -0.01 1.68434709108
0.015 -0.0095 1.68434709108
0.015 -0.009 1.68434709108
0.015 -0.0085 1.68434709108
0.015 -0.008 1.68434709108
0.015 -0.0075 1.68434709108
0.015 -0.007 1.68434709108
0.015 -0.0065 1.68434709108
0.015 -0.006 1.68434709108
0.015 -0.0055 1.68434709108
0.015 -0.005 1.68434709108
0.015 -0.0045 1.68434709108
0.015 -0.004 1.68434709108
0.015 -0.0035 1.68434709108
0.015 -0.003 1.68434709108
0.015 -0.0025 1.68434709108
0.015 -0.002 1.68434709108
0.015 -0.0015 1.68434709108
0.015 -0.001 1.68434709108
0.015 -0.0005 1.68434709108
0.015 0.0 1.68434709108
0.015 0.0005 1.68434709108
0.015 0.001 1.68434709108
0.015 0.0015 1.68434709108
0.015 0.002 1.68434709108
0.015 0.0025 1.68434709108
0.015 0.003 1.68434709108
0.015 0.0035 1.68434709108
0.015 0.004 1.68434709108
0.015 0.0045 1.68434709108
0.015 0.005 1.68434709108
0.015 0.0055 1.68434709108
0.015 0.006 1.68434709108
0.015 0.0065 1.68434709108
0.015 0.007 1.68434709108
0.015 0.0075 1.68434709108
0.015 0.008 1.68434709108
0.015 0.0085 1.68434709108
0.015 0.009 1.68434709108
0.015 0.0095 1.68434709108
0.015 0.01 1.68434709108
0.015 0.0105 1.68434709108
0.015 0.011 1.68434709108
0.015 0.0115 1.68434709108
0.015 0.012 1.68434709108
0.015 0.0125 1.68434709108
0.015 0.013 1.68434709108
0.015 0.0135 1.68434709108
0.015 0.014 1.68434709108
0.015 0.0145 1.68434709108
0.015 0.015 1.68434709108
0.015 0.0155 1.68434709108
0.015 0.016 1.68434709108
0.015 0.0165 1.68434709108
0.015 0.017 1.68434709108
0.015 0.0175 1.68434709108
0.015 0.018 1.68434709108
0.015 0.0185 1.68434709108
0.015 0.019 1.68434709108
0.015 0.0195 1.68434709108
0.015 0.02 1.68434709108
0.015 0.0205 1.68434709108
0.015 0.021 1.68434709108
0.015 0.0215 1.68434709108
0.015 0.022 1.68434709108
0.015 0.0225 1.68434709108
0.015 0.023 1.68434709108
0.015 0.0235 1.68434709108
0.015 0.024 1.68434709108
0.015 0.0245 1.68434709108
0.015 0.025 1.68434709108
0.015 0.0255 1.68434709108
0.015 0.026 1.68434709108
0.015 0.0265 1.68434709108
0.015 0.027 1.68434709108
0.015 0.0275 1.68434709108
0.015 0.028 1.68434709108
0.015 0.0285 1.68434709108
0.015 0.029 1.68434709108
0.015 0.0295 1.68434709108
0.015 0.03 1.68434709108
0.0155 -0.03 1.79850839392
0.0155 -0.0295 1.79850839392
0.0155 -0.029 1.79850839392
0.0155 -0.0285 1.79850839392
0.0155 -0.028 1.79850839392
0.0155 -0.0275 1.79850839392
0.0155 -0.027 1.79850839392
0.0155 -0.0265 1.79850839392
0.0155 -0.026 1.79850839392
0.0155 -0.0255 1.79850839392
0.0155 -0.025 1.79850839392
0.0155 -0.0245 1.79850839392
0.0155 -0.024 1.79850839392
0.0155 -0.0235 1.79850839392
0.0155 -0.023 1.79850839392
0.0155 -0.0225 1.79850839392
0.0155 -0.022 1.79850839392
0.0155 -0.0215 1.79850839392
0.0155 -0.021 1.79850839392
0.0155 -0.0205 1.79850839392
0.0155 -0.02 1.79850839392
0.0155 -0.0195 1.79850839392
0.0155 -0.019 1.79850839392
0.0155 -0.0185 1.79850839392
0.0155 -0.018 1.79850839392
0.0155 -0.0175 1.79850839392
0.0155 -0.017 1.79850839392
0.0155 -0.0165 1.79850839392
0.0155 -0.016 1.79850839392
0.0155 -0.0155 1.79850839392
0.0155 -0.015 1.79850839392
0.0155 -0.0145 1.79850839392
0.0155 -0.014 1.79850839392
0.0155 -0.0135 1.79850839392
0.0155 -0.013 1.79850839392
0.0155 -0.0125 1.79850839392
0.0155 -0.012 1.79850839392
0.0155 -0.0115 1.79850839392
0.0155 -0.011 1.79850839392
0.0155 -0.0105 1.79850839392
0.0155 -0.01 1.79850839392
0.0155 -0.0095 1.79850839392
0.0155 -0.009 1.79850839392
0.0155 -0.0085 1.79850839392
0.0155 -0.008 1.79850839392
0.0155 -0.0075 1.79850839392
0.0155 -0.007 1.79850839392
0.0155 -0.0065 1.79850839392
0.0155 -0.006 1.79850839392
0.0155 -0.0055 1.79850839392
0.0155 -0.005 1.79850839392
0.0155 -0.0045 1.79850839392
0.0155 -0.004 1.79850839392
0.0155 -0.0035 1.79850839392
0.0155 -0.003 1.79850839392
0.0155 -0.0025 1.79850839392
0.0155 -0.002 1.79850839392
0.0155 -0.0015 1.79850839392
0.0155 -0.001 1.79850839392
0.0155 -0.0005 1.79850839392
0.0155 0.0 1.79850839392
0.0155 0.0005 1.79850839392
0.0155 0.001 1.79850839392
0.0155 0.0015 1.79850839392
0.0155 0.002 1.79850839392
0.0155 0.0025 1.79850839392
0.0155 0.003 1.79850839392
0.0155 0.0035 1.79850839392
0.0155 0.004 1.79850839392
0.0155 0.0045 1.79850839392
0.0155 0.005 1.79850839392
0.0155 0.0055 1.79850839392
0.0155 0.006 1.79850839392
0.0155 0.0065 1.79850839392
0.0155 0.007 1.79850839392
0.0155 0.0075 1.79850839392
0.0155 0.008 1.79850839392
0.0155 0.0085 1.79850839392
0.0155 0.009 1.79850839392
0.0155 0.0095 1.79850839392
0.0155 0.01 1.79850839392
0.0155 0.0105 1.79850839392
0.0155 0.011 1.79850839392
0.0155 0.0115 1.79850839392
0.0155 0.012 1.79850839392
0.0155 0.0125 1.79850839392
0.0155 0.013 1.79850839392
0.0155 0.0135 1.79850839392
0.0155 0.014 1.79850839392
0.0155 0.0145 1.79850839392
0.0155 0.015 1.79850839392
0.0155 0.0155 1.79850839392
0.0155 0.016 1.79850839392
0.0155 0.0165 1.79850839392
0.0155 0.017 1.79850839392
0.0155 0.0175 1.79850839392
0.0155 0.018 1.79850839392
0.0155 0.0185 1.79850839392
0.0155 0.019 1.79850839392
0.0155 0.0195 1.79850839392
0.0155 0.02 1.79850839392
0.0155 0.0205 1.79850839392
0.0155 0.021 1.79850839392
0.0155 0.0215 1.79850839392
0.0155 0.022 1.79850839392
0.0155 0.0225 1.79850839392
0.0155 0.023 1.79850839392
0.0155 0.0235 1.79850839392
0.0155 0.024 1.79850839392
0.0155 0.0245 1.79850839392
0.0155 0.025 1.79850839392
0.0155 0.0255 1.79850839392
0.0155 0.026 1.79850839392
0.0155 0.0265 1.79850839392
0.0155 0.027 1.79850839392
0.0155 0.0275 1.79850839392
0.0155 0.028 1.79850839392
0.0155 0.0285 1.79850839392
0.0155 0.029 1.79850839392
0.0155 0.0295 1.79850839392
0.0155 0.03 1.79850839392
0.016 -0.03 1.9164126903
0.016 -0.0295 1.9164126903
0.016 -0.029 1.9164126903
0.016 -0.0285 1.9164126903
0.016 -0.028 1.9164126903
0.016 -0.0275 1.9164126903
0.016 -0.027 1.9164126903
0.016 -0.0265 1.9164126903
0.016 -0.026 1.9164126903
0.016 -0.0255 1.9164126903
0.016 -0.025 1.9164126903
0.016 -0.0245 1.9164126903
0.016 -0.024 1.9164126903
0.016 -0.0235 1.9164126903
0.016 -0.023 1.9164126903
0.016 -0.0225 1.9164126903
0.016 -0.022 1.9164126903
0.016 -0.0215 1.9164126903
0.016 -0.021 1.9164126903
0.016 -0.0205 1.9164126903
0.016 -0.02 1.9164126903
0.016 -0.0195 1.9164126903
0.016 -0.019 1.9164126903
0.016 -0.0185 1.9164126903
0.016 -0.018 1.9164126903
0.016 -0.0175 1.9164126903
0.016 -0.017 1.9164126903
0.016 -0.0165 1.9164126903
0.016 -0.016 1.9164126903
0.016 -0.0155 1.9164126903
0.016 -0.015 1.9164126903
0.016 -0.0145 1.9164126903
0.016 -0.014 1.9164126903
0.016 -0.0135 1.9164126903
0.016 -0.013 1.9164126903
0.016 -0.0125 1.9164126903
0.016 -0.012 1.9164126903
0.016 -0.0115 1.9164126903
0.016 -0.011 1.9164126903
0.016 -0.0105 1.9164126903
0.016 -0.01 1.9164126903
0.016 -0.0095 1.9164126903
0.016 -0.009 1.9164126903
0.016 -0.0085 1.9164126903
0.016 -0.008 1.9164126903
0.016 -0.0075 1.9164126903
0.016 -0.007 1.9164126903
0.016 -0.0065 1.9164126903
0.016 -0.006 1.9164126903
0.016 -0.0055 1.9164126903
0.016 -0.005 1.9164126903
0.016 -0.0045 1.9164126903
0.016 -0.004 1.9164126903
0.016 -0.0035 1.9164126903
0.016 -0.003 1.9164126903
0.016 -0.0025 1.9164126903
0.016 -0.002 1.9164126903
0.016 -0.0015 1.9164126903
0.016 -0.001 1.9164126903
0.016 -0.0005 1.9164126903
0.016 0.0 1.9164126903
0.016 0.0005 1.9164126903
0.016 0.001 1.9164126903
0.016 0.0015 1.9164126903
0.016 0.002 1.9164126903
0.016 0.0025 1.9164126903
0.016 0.003 1.9164126903
0.016 0.0035 1.9164126903
0.016 0.004 1.9164126903
0.016 0.0045 1.9164126903
0.016 0.005 1.9164126903
0.016 0.0055 1.9164126903
0.016 0.006 1.9164126903
0.016 0.0065 1.9164126903
0.016 0.007 1.9164126903
0.016 0.0075 1.9164126903
0.016 0.008 1.9164126903
0.016 0.0085 1.9164126903
0.016 0.009 1.9164126903
0.016 0.0095 1.9164126903
0.016 0.01 1.9164126903
0.016 0.0105 1.9164126903
0.016 0.011 1.9164126903
0.016 0.0115 1.9164126903
0.016 0.012 1.9164126903
0.016 0.0125 1.9164126903
0.016 0.013 1.9164126903
0.016 0.0135 1.9164126903
0.016 0.014 1.9164126903
0.016 0.0145 1.9164126903
0.016 0.015 1.9164126903
0.016 0.0155 1.9164126903
0.016 0.016 1.9164126903
0.016 0.0165 1.9164126903
0.016 0.017 1.9164126903
0.016 0.0175 1.9164126903
0.016 0.018 1.9164126903
0.016 0.0185 1.9164126903
0.016 0.019 1.9164126903
0.016 0.0195 1.9164126903
0.016 0.02 1.9164126903
0.016 0.0205 1.9164126903
0.016 0.021 1.9164126903
0.016 0.0215 1.9164126903
0.016 0.022 1.9164126903
0.016 0.0225 1.9164126903
0.016 0.023 1.9164126903
0.016 0.0235 1.9164126903
0.016 0.024 1.9164126903
0.016 0.0245 1.9164126903
0.016 0.025 1.9164126903
0.016 0.0255 1.9164126903
0.016 0.026 1.9164126903
0.016 0.0265 1.9164126903
0.016 0.027 1.9164126903
0.016 0.0275 1.9164126903
0.016 0.028 1.9164126903
0.016 0.0285 1.9164126903
0.016 0.029 1.9164126903
0.016 0.0295 1.9164126903
0.016 0.03 1.9164126903
0.0165 -0.03 2.03805998021
0.0165 -0.0295 2.03805998021
0.0165 -0.029 2.03805998021
0.0165 -0.0285 2.03805998021
0.0165 -0.028 2.03805998021
0.0165 -0.0275 2.03805998021
0.0165 -0.027 2.03805998021
0.0165 -0.0265 2.03805998021
0.0165 -0.026 2.03805998021
0.0165 -0.0255 2.03805998021
0.0165 -0.025 2.03805998021
0.0165 -0.0245 2.03805998021
0.0165 -0.024 2.03805998021
0.0165 -0.0235 2.03805998021
0.0165 -0.023 2.03805998021
0.0165 -0.0225 2.03805998021
0.0165 -0.022 2.03805998021
0.0165 -0.0215 2.03805998021
0.0165 -0.021 2.03805998021
0.0165 -0.0205 2.03805998021
0.0165 -0.02 2.03805998021
0.0165 -0.0195 2.03805998021
0.0165 -0.019 2.03805998021
0.0165 -0.0185 2.03805998021
0.0165 -0.018 2.03805998021
0.0165 -0.0175 2.03805998021
0.0165 -0.017 2.03805998021
0.0165 -0.0165 2.03805998021
0.0165 -0.016 2.03805998021
0.0165 -0.0155 2.03805998021
0.0165 -0.015 2.03805998021
0.0165 -0.0145 2.03805998021
0.0165 -0.014 2.03805998021
0.0165 -0.0135 2.03805998021
0.0165 -0.013 2.03805998021
0.0165 -0.0125 2.03805998021
0.0165 -0.012 2.03805998021
0.0165 -0.0115 2.03805998021
0.0165 -0.011 2.03805998021
0.0165 -0.0105 2.03805998021
0.0165 -0.01 2.03805998021
0.0165 -0.0095 2.03805998021
0.0165 -0.009 2.03805998021
0.0165 -0.0085 2.03805998021
0.0165 -0.008 2.03805998021
0.0165 -0.0075 2.03805998021
0.0165 -0.007 2.03805998021
0.0165 -0.0065 2.03805998021
0.0165 -0.006 2.03805998021
0.0165 -0.0055 2.03805998021
0.0165 -0.005 2.03805998021
0.0165 -0.0045 2.03805998021
0.0165 -0.004 2.03805998021
0.0165 -0.0035 2.03805998021
0.0165 -0.003 2.03805998021
0.0165 -0.0025 2.03805998021
0.0165 -0.002 2.03805998021
0.0165 -0.0015 2.03805998021
0.0165 -0.001 2.03805998021
0.0165 -0.0005 2.03805998021
0.0165 0.0 2.03805998021
0.0165 0.0005 2.03805998021
0.0165 0.001 2.03805998021
0.0165 0.0015 2.03805998021
0.0165 0.002 2.03805998021
0.0165 0.0025 2.03805998021
0.0165 0.003 2.03805998021
0.0165 0.0035 2.03805998021
0.0165 0.004 2.03805998021
0.0165 0.0045 2.03805998021
0.0165 0.005 2.03805998021
0.0165 0.0055 2.03805998021
0.0165 0.006 2.03805998021
0.0165 0.0065 2.03805998021
0.0165 0.007 2.03805998021
0.0165 0.0075 2.03805998021
0.0165 0.008 2.03805998021
0.0165 0.0085 2.03805998021
0.0165 0.009 2.03805998021
0.0165 0.0095 2.03805998021
0.0165 0.01 2.03805998021
0.0165 0.0105 2.03805998021
0.0165 0.011 2.03805998021
0.0165 0.0115 2.03805998021
0.0165 0.012 2.03805998021
0.0165 0.0125 2.03805998021
0.0165 0.013 2.03805998021
0.0165 0.0135 2.03805998021
0.0165 0.014 2.03805998021
0.0165 0.0145 2.03805998021
0.0165 0.015 2.03805998021
0.0165 0.0155 2.03805998021
0.0165 0.016 2.03805998021
0.0165 0.0165 2.03805998021
0.0165 0.017 2.03805998021
0.0165 0.0175 2.03805998021
0.0165 0.018 2.03805998021
0.0165 0.0185 2.03805998021
0.0165 0.019 2.03805998021
0.0165 0.0195 2.03805998021
0.0165 0.02 2.03805998021
0.0165 0.0205 2.03805998021
0.0165 0.021 2.03805998021
0.0165 0.0215 2.03805998021
0.0165 0.022 2.03805998021
0.0165 0.0225 2.03805998021
0.0165 0.023 2.03805998021
0.0165 0.0235 2.03805998021
0.0165 0.024 2.03805998021
0.0165 0.0245 2.03805998021
0.0165 0.025 2.03805998021
0.0165 0.0255 2.03805998021
0.0165 0.026 2.03805998021
0.0165 0.0265 2.03805998021
0.0165 0.027 2.03805998021
0.0165 0.0275 2.03805998021
0.0165 0.028 2.03805998021
0.0165 0.0285 2.03805998021
0.0165 0.029 2.03805998021
0.0165 0.0295 2.03805998021
0.0165 0.03 2.03805998021
0.017 -0.03 2.16345026366
0.017 -0.0295 2.16345026366
0.017 -0.029 2.16345026366
0.017 -0.0285 2.16345026366
0.017 -0.028 2.16345026366
0.017 -0.0275 2.16345026366
0.017 -0.027 2.16345026366
0.017 -0.0265 2.16345026366
0.017 -0.026 2.16345026366
0.017 -0.0255 2.16345026366
0.017 -0.025 2.16345026366
0.017 -0.0245 2.16345026366
0.017 -0.024 2.16345026366
0.017 -0.0235 2.16345026366
0.017 -0.023 2.16345026366
0.017 -0.0225 2.16345026366
0.017 -0.022 2.16345026366
0.017 -0.0215 2.16345026366
0.017 -0.021 2.16345026366
0.017 -0.0205 2.16345026366
0.017 -0.02 2.16345026366
0.017 -0.0195 2.16345026366
0.017 -0.019 2.16345026366
0.017 -0.0185 2.16345026366
0.017 -0.018 2.16345026366
0.017 -0.0175 2.16345026366
0.017 -0.017 2.16345026366
0.017 -0.0165 2.16345026366
0.017 -0.016 2.16345026366
0.017 -0.0155 2.16345026366
0.017 -0.015 2.16345026366
0.017 -0.0145 2.16345026366
0.017 -0.014 2.16345026366
0.017 -0.0135 2.16345026366
0.017 -0.013 2.16345026366
0.017 -0.0125 2.16345026366
0.017 -0.012 2.16345026366
0.017 -0.0115 2.16345026366
0.017 -0.011 2.16345026366
0.017 -0.0105 2.16345026366
0.017 -0.01 2.16345026366
0.017 -0.0095 2.16345026366
0.017 -0.009 2.16345026366
0.017 -0.0085 2.16345026366
0.017 -0.008 2.16345026366
0.017 -0.0075 2.16345026366
0.017 -0.007 2.16345026366
0.017 -0.0065 2.16345026366
0.017 -0.006 2.16345026366
0.017 -0.0055 2.16345026366
0.017 -0.005 2.16345026366
0.017 -0.0045 2.16345026366
0.017 -0.004 2.16345026366
0.017 -0.0035 2.16345026366
0.017 -0.003 2.16345026366
0.017 -0.0025 2.16345026366
0.017 -0.002 2.16345026366
0.017 -0.0015 2.16345026366
0.017 -0.001 2.16345026366
0.017 -0.0005 2.16345026366
0.017 0.0 2.16345026366
0.017 0.0005 2.16345026366
0.017 0.001 2.16345026366
0.017 0.0015 2.16345026366
0.017 0.002 2.16345026366
0.017 0.0025 2.16345026366
0.017 0.003 2.16345026366
0.017 0.0035 2.16345026366
0.017 0.004 2.16345026366
0.017 0.0045 2.16345026366
0.017 0.005 2.16345026366
0.017 0.0055 2.16345026366
0.017 0.006 2.16345026366
0.017 0.0065 2.16345026366
0.017 0.007 2.16345026366
0.017 0.0075 2.16345026366
0.017 0.008 2.16345026366
0.017 0.0085 2.16345026366
0.017 0.009 2.16345026366
0.017 0.0095 2.16345026366
0.017 0.01 2.16345026366
0.017 0.0105 2.16345026366
0.017 0.011 2.16345026366
0.017 0.0115 2.16345026366
0.017 0.012 2.16345026366
0.017 0.0125 2.16345026366
0.017 0.013 2.16345026366
0.017 0.0135 2.16345026366
0.017 0.014 2.16345026366
0.017 0.0145 2.16345026366
0.017 0.015 2.16345026366
0.017 0.0155 2.16345026366
0.017 0.016 2.16345026366
0.017 0.0165 2.16345026366
0.017 0.017 2.16345026366
0.017 0.0175 2.16345026366
0.017 0.018 2.16345026366
0.017 0.0185 2.16345026366
0.017 0.019 2.16345026366
0.017 0.0195 2.16345026366
0.017 0.02 2.16345026366
0.017 0.0205 2.16345026366
0.017 0.021 2.16345026366
0.017 0.0215 2.16345026366
0.017 0.022 2.16345026366
0.017 0.0225 2.16345026366
0.017 0.023 2.16345026366
0.017 0.0235 2.16345026366
0.017 0.024 2.16345026366
0.017 0.0245 2.16345026366
0.017 0.025 2.16345026366
0.017 0.0255 2.16345026366
0.017 0.026 2.16345026366
0.017 0.0265 2.16345026366
0.017 0.027 2.16345026366
0.017 0.0275 2.16345026366
0.017 0.028 2.16345026366
0.017 0.0285 2.16345026366
0.017 0.029 2.16345026366
0.017 0.0295 2.16345026366
0.017 0.03 2.16345026366
0.0175 -0.03 2.29258354064
0.0175 -0.0295 2.29258354064
0.0175 -0.029 2.29258354064
0.0175 -0.0285 2.29258354064
0.0175 -0.028 2.29258354064
0.0175 -0.0275 2.29258354064
0.0175 -0.027 2.29258354064
0.0175 -0.0265 2.29258354064
0.0175 -0.026 2.29258354064
0.0175 -0.0255 2.29258354064
0.0175 -0.025 2.29258354064
0.0175 -0.0245 2.29258354064
0.0175 -0.024 2.29258354064
0.0175 -0.0235 2.29258354064
0.0175 -0.023 2.29258354064
0.0175 -0.0225 2.29258354064
0.0175 -0.022 2.29258354064
0.0175 -0.0215 2.29258354064
0.0175 -0.021 2.29258354064
0.0175 -0.0205 2.29258354064
0.0175 -0.02 2.29258354064
0.0175 -0.0195 2.29258354064
0.0175 -0.019 2.29258354064
0.0175 -0.0185 2.29258354064
0.0175 -0.018 2.29258354064
0.0175 -0.0175 2.29258354064
0.0175 -0.017 2.29258354064
0.0175 -0.0165 2.29258354064
0.0175 -0.016 2.29258354064
0.0175 -0.0155 2.29258354064
0.0175 -0.015 2.29258354064
0.0175 -0.0145 2.29258354064
0.0175 -0.014 2.29258354064
0.0175 -0.0135 2.29258354064
0.0175 -0.013 2.29258354064
0.0175 -0.0125 2.29258354064
0.0175 -0.012 2.29258354064
0.0175 -0.0115 2.29258354064
0.0175 -0.011 2.29258354064
0.0175 -0.0105 2.29258354064
0.0175 -0.01 2.29258354064
0.0175 -0.0095 2.29258354064
0.0175 -0.009 2.29258354064
0.0175 -0.0085 2.29258354064
0.0175 -0.008 2.29258354064
0.0175 -0.0075 2.29258354064
0.0175 -0.007 2.29258354064
0.0175 -0.0065 2.29258354064
0.0175 -0.006 2.29258354064
0.0175 -0.0055 2.29258354064
0.0175 -0.005 2.29258354064
0.0175 -0.0045 2.29258354064
0.0175 -0.004 2.29258354064
0.0175 -0.0035 2.29258354064
0.0175 -0.003 2.29258354064
0.0175 -0.0025 2.29258354064
0.0175 -0.002 2.29258354064
0.0175 -0.0015 2.29258354064
0.0175 -0.001 2.29258354064
0.0175 -0.0005 2.29258354064
0.0175 0.0 2.29258354064
0.0175 0.0005 2.29258354064
0.0175 0.001 2.29258354064
0.0175 0.0015 2.29258354064
0.0175 0.002 2.29258354064
0.0175 0.0025 2.29258354064
0.0175 0.003 2.29258354064
0.0175 0.0035 2.29258354064
0.0175 0.004 2.29258354064
0.0175 0.0045 2.29258354064
0.0175 0.005 2.29258354064
0.0175 0.0055 2.29258354064
0.0175 0.006 2.29258354064
0.0175 0.0065 2.29258354064
0.0175 0.007 2.29258354064
0.0175 0.0075 2.29258354064
0.0175 0.008 2.29258354064
0.0175 0.0085 2.29258354064
0.0175 0.009 2.29258354064
0.0175 0.0095 2.29258354064
0.0175 0.01 2.29258354064
0.0175 0.0105 2.29258354064
0.0175 0.011 2.29258354064
0.0175 0.0115 2.29258354064
0.0175 0.012 2.29258354064
0.0175 0.0125 2.29258354064
0.0175 0.013 2.29258354064
0.0175 0.0135 2.29258354064
0.0175 0.014 2.29258354064
0.0175 0.0145 2.29258354064
0.0175 0.015 2.29258354064
0.0175 0.0155 2.29258354064
0.0175 0.016 2.29258354064
0.0175 0.0165 2.29258354064
0.0175 0.017 2.29258354064
0.0175 0.0175 2.29258354064
0.0175 0.018 2.29258354064
0.0175 0.0185 2.29258354064
0.0175 0.019 2.29258354064
0.0175 0.0195 2.29258354064
0.0175 0.02 2.29258354064
0.0175 0.0205 2.29258354064
0.0175 0.021 2.29258354064
0.0175 0.0215 2.29258354064
0.0175 0.022 2.29258354064
0.0175 0.0225 2.29258354064
0.0175 0.023 2.29258354064
0.0175 0.0235 2.29258354064
0.0175 0.024 2.29258354064
0.0175 0.0245 2.29258354064
0.0175 0.025 2.29258354064
0.0175 0.0255 2.29258354064
0.0175 0.026 2.29258354064
0.0175 0.0265 2.29258354064
0.0175 0.027 2.29258354064
0.0175 0.0275 2.29258354064
0.0175 0.028 2.29258354064
0.0175 0.0285 2.29258354064
0.0175 0.029 2.29258354064
0.0175 0.0295 2.29258354064
0.0175 0.03 2.29258354064
0.018 -0.03 2.42545981116
0.018 -0.0295 2.42545981116
0.018 -0.029 2.42545981116
0.018 -0.0285 2.42545981116
0.018 -0.028 2.42545981116
0.018 -0.0275 2.42545981116
0.018 -0.027 2.42545981116
0.018 -0.0265 2.42545981116
0.018 -0.026 2.42545981116
0.018 -0.0255 2.42545981116
0.018 -0.025 2.42545981116
0.018 -0.0245 2.42545981116
0.018 -0.024 2.42545981116
0.018 -0.0235 2.42545981116
0.018 -0.023 2.42545981116
0.018 -0.0225 2.42545981116
0.018 -0.022 2.42545981116
0.018 -0.0215 2.42545981116
0.018 -0.021 2.42545981116
0.018 -0.0205 2.42545981116
0.018 -0.02 2.42545981116
0.018 -0.0195 2.42545981116
0.018 -0.019 2.42545981116
0.018 -0.0185 2.42545981116
0.018 -0.018 2.42545981116
0.018 -0.0175 2.42545981116
0.018 -0.017 2.42545981116
0.018 -0.0165 2.42545981116
0.018 -0.016 2.42545981116
0.018 -0.0155 2.42545981116
0.018 -0.015 2.42545981116
0.018 -0.0145 2.42545981116
0.018 -0.014 2.42545981116
0.018 -0.0135 2.42545981116
0.018 -0.013 2.42545981116
0.018 -0.0125 2.42545981116
0.018 -0.012 2.42545981116
0.018 -0.0115 2.42545981116
0.018 -0.011 2.42545981116
0.018 -0.0105 2.42545981116
0.018 -0.01 2.42545981116
0.018 -0.0095 2.42545981116
0.018 -0.009 2.42545981116
0.018 -0.0085 2.42545981116
0.018 -0.008 2.42545981116
0.018 -0.0075 2.42545981116
0.018 -0.007 2.42545981116
0.018 -0.0065 2.42545981116
0.018 -0.006 2.42545981116
0.018 -0.0055 2.42545981116
0.018 -0.005 2.42545981116
0.018 -0.0045 2.42545981116
0.018 -0.004 2.42545981116
0.018 -0.0035 2.42545981116
0.018 -0.003 2.42545981116
0.018 -0.0025 2.42545981116
0.018 -0.002 2.42545981116
0.018 -0.0015 2.42545981116
0.018 -0.001 2.42545981116
0.018 -0.0005 2.42545981116
0.018 0.0 2.42545981116
0.018 0.0005 2.42545981116
0.018 0.001 2.42545981116
0.018 0.0015 2.42545981116
0.018 0.002 2.42545981116
0.018 0.0025 2.42545981116
0.018 0.003 2.42545981116
0.018 0.0035 2.42545981116
0.018 0.004 2.42545981116
0.018 0.0045 2.42545981116
0.018 0.005 2.42545981116
0.018 0.0055 2.42545981116
0.018 0.006 2.42545981116
0.018 0.0065 2.42545981116
0.018 0.007 2.42545981116
0.018 0.0075 2.42545981116
0.018 0.008 2.42545981116
0.018 0.0085 2.42545981116
0.018 0.009 2.42545981116
0.018 0.0095 2.42545981116
0.018 0.01 2.42545981116
0.018 0.0105 2.42545981116
0.018 0.011 2.42545981116
0.018 0.0115 2.42545981116
0.018 0.012 2.42545981116
0.018 0.0125 2.42545981116
0.018 0.013 2.42545981116
0.018 0.0135 2.42545981116
0.018 0.014 2.42545981116
0.018 0.0145 2.42545981116
0.018 0.015 2.42545981116
0.018 0.0155 2.42545981116
0.018 0.016 2.42545981116
0.018 0.0165 2.42545981116
0.018 0.017 2.42545981116
0.018 0.0175 2.42545981116
0.018 0.018 2.42545981116
0.018 0.0185 2.42545981116
0.018 0.019 2.42545981116
0.018 0.0195 2.42545981116
0.018 0.02 2.42545981116
0.018 0.0205 2.42545981116
0.018 0.021 2.42545981116
0.018 0.0215 2.42545981116
0.018 0.022 2.42545981116
0.018 0.0225 2.42545981116
0.018 0.023 2.42545981116
0.018 0.0235 2.42545981116
0.018 0.024 2.42545981116
0.018 0.0245 2.42545981116
0.018 0.025 2.42545981116
0.018 0.0255 2.42545981116
0.018 0.026 2.42545981116
0.018 0.0265 2.42545981116
0.018 0.027 2.42545981116
0.018 0.0275 2.42545981116
0.018 0.028 2.42545981116
0.018 0.0285 2.42545981116
0.018 0.029 2.42545981116
0.018 0.0295 2.42545981116
0.018 0.03 2.42545981116
0.0185 -0.03 2.56207907521
0.0185 -0.0295 2.56207907521
0.0185 -0.029 2.56207907521
0.0185 -0.0285 2.56207907521
0.0185 -0.028 2.56207907521
0.0185 -0.0275 2.56207907521
0.0185 -0.027 2.56207907521
